name,business_status,address,lat,lng,types,rating,user_ratings_total,#charging_stations,text,author_name,author_url,relative_time_description,time
EVgo Charging Station,CLOSED_TEMPORARILY,"20050 West Rd, Woodhaven, MI 48183, USA",42.140812,-83.22730899999999,"point_of_interest, establishment",1,8,5,This echo charger needs replaced!! It’s rusted up really bad to the point that employees park in the spot for people won’t use it,Vincent Endicott,https://www.google.com/maps/contrib/112380429261015726352/reviews,a year ago,2022-05-25 19:25:59
EVgo Charging Station,CLOSED_TEMPORARILY,"20050 West Rd, Woodhaven, MI 48183, USA",42.140812,-83.22730899999999,"point_of_interest, establishment",4,8,5,Works okay but slow at 37 kwh.,Greg Miller,https://www.google.com/maps/contrib/110146146735969192753/reviews,a year ago,2022-05-09 17:02:28
EVgo Charging Station,CLOSED_TEMPORARILY,"20050 West Rd, Woodhaven, MI 48183, USA",42.140812,-83.22730899999999,"point_of_interest, establishment",5,8,5,Easy access. Thank you!,Scott Wilkie,https://www.google.com/maps/contrib/105868846445710415127/reviews,5 years ago,2018-11-04 09:38:49
EVgo Charging Station,CLOSED_TEMPORARILY,"20050 West Rd, Woodhaven, MI 48183, USA",42.140812,-83.22730899999999,"point_of_interest, establishment",5,8,5,It worked!,Evan Baird,https://www.google.com/maps/contrib/114006669332651024242/reviews,2 years ago,2021-02-24 17:37:21
ChargePoint Charging Station,OPERATIONAL,"20840 West Rd, Woodhaven, MI 48183, USA",42.141065,-83.2335341,"point_of_interest, establishment",1,4,4,Not working,Megan Dittrich,https://www.google.com/maps/contrib/100646132241849708351/reviews,6 months ago,2023-05-27 15:53:08
ChargePoint Charging Station,OPERATIONAL,"20840 West Rd, Woodhaven, MI 48183, USA",42.141065,-83.2335341,"point_of_interest, establishment",1,4,4,A place for charging electric cars is very bad and does not work.,samir ahmad,https://www.google.com/maps/contrib/108565252145029088523/reviews,7 months ago,2023-04-18 08:43:09
ChargePoint Charging Station,OPERATIONAL,"20840 West Rd, Woodhaven, MI 48183, USA",42.141065,-83.2335341,"point_of_interest, establishment",3,4,4,,S KISS,https://www.google.com/maps/contrib/100410196458086250605/reviews,4 years ago,2023-04-18 08:43:09
ChargePoint Charging Station,OPERATIONAL,"20840 West Rd, Woodhaven, MI 48183, USA",42.141065,-83.2335341,"point_of_interest, establishment",5,4,4,,cheryl b,https://www.google.com/maps/contrib/113217526221100357234/reviews,a year ago,2023-04-18 08:43:09
ChargePoint Charging Station,OPERATIONAL,"41640 Ford Rd, Canton, MI 48187, USA",42.325022,-83.450859,"point_of_interest, establishment",5,4,4,Cheap and reliable. Great to to grab a charge when I invariably get lost within IKEA.,Zack Rogers,https://www.google.com/maps/contrib/106245719220037201712/reviews,3 months ago,2023-08-15 00:41:35
ChargePoint Charging Station,OPERATIONAL,"41640 Ford Rd, Canton, MI 48187, USA",42.325022,-83.450859,"point_of_interest, establishment",4,4,4,$3 per hour charge after your 100% or stopped charging,Skullah Benyamin,https://www.google.com/maps/contrib/106542583400873410722/reviews,3 months ago,2023-09-09 14:50:21
ChargePoint Charging Station,OPERATIONAL,"41640 Ford Rd, Canton, MI 48187, USA",42.325022,-83.450859,"point_of_interest, establishment",5,4,4,All spaces were available and charger worked perfectly,Madalina Felice,https://www.google.com/maps/contrib/107514653239535412395/reviews,a year ago,2022-04-04 13:21:03
ChargePoint Charging Station,OPERATIONAL,"41640 Ford Rd, Canton, MI 48187, USA",42.325022,-83.450859,"point_of_interest, establishment",5,4,4,Well organized spacious charginf port,Harish Shankaran,https://www.google.com/maps/contrib/107656196536874555476/reviews,a year ago,2022-08-19 12:14:20
Electric Vehicle Charging Station,OPERATIONAL,"101 E Henry St, Saline, MI 48176, USA",42.166485,-83.7801461,"point_of_interest, establishment",1,2,2,In use when we arrived. How can we find this out ahead of time?,Tarisa Tugun,https://www.google.com/maps/contrib/115276084707864070034/reviews,a year ago,2022-11-26 15:39:14
Electric Vehicle Charging Station,OPERATIONAL,"101 E Henry St, Saline, MI 48176, USA",42.166485,-83.7801461,"point_of_interest, establishment",3,2,2,,Michael Powers,https://www.google.com/maps/contrib/104759112461463150375/reviews,4 years ago,2022-11-26 15:39:14
ChargePoint Charging Station,OPERATIONAL,"1024 Greene St, Ann Arbor, MI 48109, USA",42.2687982,-83.7478285,"point_of_interest, establishment",5,1,1,,Benjamin Meza-Wilson,https://www.google.com/maps/contrib/106553336201931873362/reviews,a year ago,2023-10-01 22:07:29
ChargePoint Charging Station,OPERATIONAL,"3126 Chelsea Cir, Ann Arbor, MI 48108, USA",42.239809,-83.715059,"point_of_interest, establishment",5,2,2,"New Discoveries, Put this on the List of wants and Needs and DREAMS.....   SABRINA VIDAURRI...07.27.2023.",alleywalleydirt,https://www.google.com/maps/contrib/108909854304267926932/reviews,4 months ago,2023-07-27 12:25:21
ChargePoint Charging Station,OPERATIONAL,"3126 Chelsea Cir, Ann Arbor, MI 48108, USA",42.239809,-83.715059,"point_of_interest, establishment",1,2,2,Not yet operational,Alex Hughes,https://www.google.com/maps/contrib/109744294312927379174/reviews,7 months ago,2023-04-29 14:37:26
Electric Vehicle Charging Station,OPERATIONAL,"4432 Schaefer Rd, Dearborn, MI 48126, USA",42.3208269,-83.1758777,"point_of_interest, establishment",5,1,1,"Parking is free & there is 6 ChargePoint stations here, a short walk to East Dearborn.",Stanley Rivers,https://www.google.com/maps/contrib/114347639950829001419/reviews,6 years ago,2017-01-25 20:39:33
EVgo Charging Station,OPERATIONAL,"4000 Baldwin Rd, Auburn Hills, MI 48326, USA",42.70132109999999,-83.296803,"point_of_interest, establishment",1,3,3,"Once reliable.  Now, not so much.
""Known for low power output"" said the technician.  As usual, no updates were provided to the users about these ""known"" issues.  Conclude EVGO ENJOYS making each user waste their lives chasing their tales.",John Grove,https://www.google.com/maps/contrib/110890716248710806504/reviews,5 months ago,2023-07-11 11:23:34
EVgo Charging Station,OPERATIONAL,"4000 Baldwin Rd, Auburn Hills, MI 48326, USA",42.70132109999999,-83.296803,"point_of_interest, establishment",5,3,3,,TIM S,https://www.google.com/maps/contrib/103753324737660353834/reviews,8 months ago,2023-07-11 11:23:34
EVgo Charging Station,OPERATIONAL,"4000 Baldwin Rd, Auburn Hills, MI 48326, USA",42.70132109999999,-83.296803,"point_of_interest, establishment",4,3,3,,Steven McAllister,https://www.google.com/maps/contrib/110918632677928484876/reviews,3 weeks ago,2023-07-11 11:23:34
Tesla Supercharger,OPERATIONAL,"800 Brown Rd, Auburn Hills, MI 48326, USA",42.7068721,-83.2893411,"point_of_interest, establishment",5,85,5,"The charging station was amazing, but we shouldn't have been there.  We rented a tesla to take my husband to the internment in Holly.  We had to reschedule because we couldn't make it there. Thank goodness for the charging station.   We made it home because of the charging station.",Denise Goldsmith,https://www.google.com/maps/contrib/100275497876508592800/reviews,3 weeks ago,2023-11-19 20:07:16
Tesla Supercharger,OPERATIONAL,"800 Brown Rd, Auburn Hills, MI 48326, USA",42.7068721,-83.2893411,"point_of_interest, establishment",5,85,5,"Want to laugh? Read the poor reviews for this location. It's hilarious. Obviously five stars! It's hard to find a Tesla charging location that's not five stars. When they exist, it's because they're not enough amenities, it's a long walk, etc... But almost never legit complaints that they didn't work.",Marvin Heyboer,https://www.google.com/maps/contrib/109615930390126354140/reviews,3 months ago,2023-09-10 09:06:15
Tesla Supercharger,OPERATIONAL,"800 Brown Rd, Auburn Hills, MI 48326, USA",42.7068721,-83.2893411,"point_of_interest, establishment",2,85,5,"Tried 2 chargers when 17deg F, and both were frozen. Got nervous because I was at 5% with no other charging option available on Christmas day. Fortunately the 3rd charger worked. Images are of the chargers and plugs that didn't work. Not sure how to report this to Tesla.",Eric Marcot,https://www.google.com/maps/contrib/104537796609317948562/reviews,11 months ago,2022-12-25 21:03:50
Tesla Supercharger,OPERATIONAL,"800 Brown Rd, Auburn Hills, MI 48326, USA",42.7068721,-83.2893411,"point_of_interest, establishment",5,85,5,Great location. This was close to I-75 highway. There is a Meijer grocery store and Target w/ a Starbucks close by.  There is also an Olive Garden that is a few minutes walk down the parking lot.,Jerry Yan,https://www.google.com/maps/contrib/107962891171116117993/reviews,3 years ago,2020-02-18 22:46:33
Tesla Supercharger,OPERATIONAL,"800 Brown Rd, Auburn Hills, MI 48326, USA",42.7068721,-83.2893411,"point_of_interest, establishment",5,85,5,These chargers are in great shape and conveniently located between a giant Meijer and Target so you can burn time. There are plenty of stations and often has a few open. Most of the other tesla drivers seem to be pretty cool. It becomes like a car meet,Aaron “BeardedXJ” McDowell,https://www.google.com/maps/contrib/105189497263621580829/reviews,8 months ago,2023-04-06 19:26:07
Electric Vehicle Charging Station,OPERATIONAL,"4194 Airport Rd, Waterford Twp, MI 48329, USA",42.6995429,-83.4076214,"point_of_interest, establishment",5,1,1,,Majd,https://www.google.com/maps/contrib/107482906808723687735/reviews,a year ago,2022-06-28 17:46:17
ChargePoint Charging Station,OPERATIONAL,"3380 Auburn Rd, Auburn Hills, MI 48326, USA",42.6334022,-83.2211434,"point_of_interest, establishment",5,4,4,It’s up a few levels near spot 332,Karen Barnard,https://www.google.com/maps/contrib/116503660102344149846/reviews,a year ago,2022-08-13 02:30:13
ChargePoint Charging Station,OPERATIONAL,"3380 Auburn Rd, Auburn Hills, MI 48326, USA",42.6334022,-83.2211434,"point_of_interest, establishment",1,4,4,It had been made inaccessible,SnorkY2K “SnorkY2K”,https://www.google.com/maps/contrib/103728933444884744750/reviews,2 years ago,2021-07-30 17:54:29
ChargePoint Charging Station,OPERATIONAL,"3380 Auburn Rd, Auburn Hills, MI 48326, USA",42.6334022,-83.2211434,"point_of_interest, establishment",5,4,4,Convenient street parking for EV,Noel Montales,https://www.google.com/maps/contrib/106475175828749608628/reviews,4 years ago,2019-02-16 17:03:12
ChargePoint Charging Station,OPERATIONAL,"3380 Auburn Rd, Auburn Hills, MI 48326, USA",42.6334022,-83.2211434,"point_of_interest, establishment",5,4,4,,JOHAN EDUARDO VELASCO RIVERA,https://www.google.com/maps/contrib/106332693830426523955/reviews,4 years ago,2019-02-16 17:03:12
ChargePoint Charging Station,OPERATIONAL,"451 W Lincoln Ave, Madison Heights, MI 48071, USA",42.483004,-83.109388,"point_of_interest, establishment",5,1,1,,Lynn Carter,https://www.google.com/maps/contrib/113298611676538628916/reviews,2 years ago,2022-10-21 14:20:20
ChargePoint Charging Station,OPERATIONAL,"222 N Center St, Royal Oak, MI 48067, USA",42.4882165,-83.146078,"point_of_interest, establishment",5,1,1,,Rey Banz,https://www.google.com/maps/contrib/106822749361351530228/reviews,a year ago,2022-10-21 14:20:20
Tesla Supercharger,OPERATIONAL,"1465 Edwin Miller Blvd, Martinsburg, WV 25401, USA",39.4855009,-77.9569719,"point_of_interest, establishment",5,69,5,Traveling and stopped here. Plenty of open spots for charging. Charged the car fully in 30 minutes. We ate at Sheetz while waiting.,Prapti Patel,https://www.google.com/maps/contrib/107524090937223020915/reviews,6 months ago,2023-06-09 18:50:43
Tesla Supercharger,OPERATIONAL,"1465 Edwin Miller Blvd, Martinsburg, WV 25401, USA",39.4855009,-77.9569719,"point_of_interest, establishment",5,69,5,"NICe location. I dont recall the KW.. The Tesla Supercharger stations are a game-changer for electric car owners! Fast and convenient, they offer a seamless charging experience.",Matt Zelonka,https://www.google.com/maps/contrib/103149379053022031962/reviews,3 months ago,2023-09-12 13:21:38
Tesla Supercharger,OPERATIONAL,"1465 Edwin Miller Blvd, Martinsburg, WV 25401, USA",39.4855009,-77.9569719,"point_of_interest, establishment",3,69,5,Great charge (@500 mph) if you can find a spot. The locals park their gas powered cars in the Tesla parking spots.,Franco Martinez,https://www.google.com/maps/contrib/115612117430717152624/reviews,4 years ago,2019-09-20 18:25:24
Tesla Supercharger,OPERATIONAL,"1465 Edwin Miller Blvd, Martinsburg, WV 25401, USA",39.4855009,-77.9569719,"point_of_interest, establishment",5,69,5,"Fast charging rate on new Model 3 (460 mi/hr), clean restroom, convenient lounge area, WiFi, food. Close to 81.",Robert Fernatt,https://www.google.com/maps/contrib/105938139334284301191/reviews,5 years ago,2018-11-04 00:11:46
Tesla Supercharger,OPERATIONAL,"1465 Edwin Miller Blvd, Martinsburg, WV 25401, USA",39.4855009,-77.9569719,"point_of_interest, establishment",5,69,5,"V3 250kw supercharger! Easy on/off I70. Well lit, nice neighborhood. Hot food. Clean bathrooms and a car wash. If you want GOOD food check out Rik’s Cafe. It’s a mile up the road. Dunkin’ is around the corner too.",Mark “MDHedge” Hedgecock,https://www.google.com/maps/contrib/105864715293971302251/reviews,2 years ago,2021-04-11 20:14:28
Volta Charging Station,OPERATIONAL,"Martinsburg, WV 25401, USA",39.44823880000001,-77.9875105,"point_of_interest, establishment",4,1,1,,Josh A,https://www.google.com/maps/contrib/104814678985087923658/reviews,a year ago,2021-04-11 20:14:28
EVgo Charging Station,OPERATIONAL,"1580 Wesel Blvd, Hagerstown, MD 21740, USA",39.63193,-77.76248,"point_of_interest, establishment",5,5,5,"I've been through here a few times, and these have always been in perfect working order.",Mariel Holm,https://www.google.com/maps/contrib/106807308513358436051/reviews,4 months ago,2023-07-31 17:41:41
EVgo Charging Station,OPERATIONAL,"1580 Wesel Blvd, Hagerstown, MD 21740, USA",39.63193,-77.76248,"point_of_interest, establishment",4,5,5,,Nick Thomas,https://www.google.com/maps/contrib/100933547079400963524/reviews,2 months ago,2023-07-31 17:41:41
EVgo Charging Station,OPERATIONAL,"1580 Wesel Blvd, Hagerstown, MD 21740, USA",39.63193,-77.76248,"point_of_interest, establishment",5,5,5,,marinebigdog,https://www.google.com/maps/contrib/110804113508810766594/reviews,6 months ago,2023-07-31 17:41:41
EVgo Charging Station,OPERATIONAL,"1580 Wesel Blvd, Hagerstown, MD 21740, USA",39.63193,-77.76248,"point_of_interest, establishment",5,5,5,,B.J. Crawford,https://www.google.com/maps/contrib/114814569502491773831/reviews,a month ago,2023-07-31 17:41:41
EVgo Charging Station,OPERATIONAL,"1580 Wesel Blvd, Hagerstown, MD 21740, USA",39.63193,-77.76248,"point_of_interest, establishment",3,5,5,,Chakira Landeros,https://www.google.com/maps/contrib/108459664186113433731/reviews,10 months ago,2023-07-31 17:41:41
Electrify America Charging Station,OPERATIONAL,"10420 Walmart Dr, Hagerstown, MD 21740, USA",39.6001797,-77.7324491,"point_of_interest, establishment",3,15,5,"350 kw charge errored out, requiring new session. When it happened the second time I had to move to 150 kw charger to get a full session.

Also, this is at the “other” Walmart, not the Walmart Supercenter. Be care to go to the right one.",Robert Reynolds,https://www.google.com/maps/contrib/116423114175982203634/reviews,6 months ago,2023-06-08 19:28:31
Electrify America Charging Station,OPERATIONAL,"10420 Walmart Dr, Hagerstown, MD 21740, USA",39.6001797,-77.7324491,"point_of_interest, establishment",3,15,5,There were 4 stalls and two of which were 350KW and 2 stations weren't functioning at all.,Dinesh Thangavel,https://www.google.com/maps/contrib/106024492579963938819/reviews,6 months ago,2023-05-23 21:52:46
Electrify America Charging Station,OPERATIONAL,"10420 Walmart Dr, Hagerstown, MD 21740, USA",39.6001797,-77.7324491,"point_of_interest, establishment",4,15,5,"Two out of the three times I've been to this station I've had to call Electrify America to have them push a charge to my car because the payment function wasn't working with a credit card or through the app.  Otherwise it's nice to get quick shopping done at Walmart while the car is charging. The Walmart is a decent Walmart. The chargers at this location are on the side when you park, not in the front.",Lori Keith,https://www.google.com/maps/contrib/107774584043702589802/reviews,2 years ago,2021-07-10 20:19:35
Electrify America Charging Station,OPERATIONAL,"10420 Walmart Dr, Hagerstown, MD 21740, USA",39.6001797,-77.7324491,"point_of_interest, establishment",4,15,5,"In a Walmart parking lot with a strip mall across the road, very convenient. The chargers will be next to your car instead of in front, and the cords aren't very long. If your charging port is on the front or back of your car, be prepared to park funny so it'll reach.",Jess Day,https://www.google.com/maps/contrib/116382394975026994280/reviews,2 years ago,2021-08-18 15:19:41
Electrify America Charging Station,OPERATIONAL,"10420 Walmart Dr, Hagerstown, MD 21740, USA",39.6001797,-77.7324491,"point_of_interest, establishment",4,15,5,Very clean well lighted area. Clean restrooms. A few charges were however not staying on line at the time of use. But Electrify America was aware and they helpful with getting the other charger I was using online.,K B,https://www.google.com/maps/contrib/115313581642155474558/reviews,a year ago,2022-01-16 10:47:51
ChargePoint Charging Station,OPERATIONAL,"Unnamed Road, Hagerstown, MD 21740, USA",39.62614919999999,-77.76907589999999,"point_of_interest, establishment",5,9,5,As of 6/9/19 three out of the four fast chargers are working.  They have both regular and Tesla options.  Great place to stop. Right outside of a mall with food and decent shopping. Also across the street from a Starbucks. Not a busy charging station.,Lori Keith,https://www.google.com/maps/contrib/107774584043702589802/reviews,4 years ago,2019-06-09 12:57:33
ChargePoint Charging Station,OPERATIONAL,"Unnamed Road, Hagerstown, MD 21740, USA",39.62614919999999,-77.76907589999999,"point_of_interest, establishment",1,9,5,Stupid af seeing a diesel generator at a gas station charging green vehicles that some third world child had to dig up the ore for you green car git bent,xirofksgvn X,https://www.google.com/maps/contrib/115355768018894373348/reviews,2 months ago,2023-09-27 10:06:53
ChargePoint Charging Station,OPERATIONAL,"Unnamed Road, Hagerstown, MD 21740, USA",39.62614919999999,-77.76907589999999,"point_of_interest, establishment",3,9,5,"2 ChargePoint Network DCFC stations, each with both CCS & CHAdeMO.  The station is located on the north end of the mall ring road a crossed from Starbucks, each station has a dedicated space.
*As of 1-25-18 the right station was not working (called ChargePoint) & the left station needed to be reset between vehicles.",Lindsey Scheer,https://www.google.com/maps/contrib/100790807569920962721/reviews,5 years ago,2018-01-28 10:08:17
ChargePoint Charging Station,OPERATIONAL,"Unnamed Road, Hagerstown, MD 21740, USA",39.62614919999999,-77.76907589999999,"point_of_interest, establishment",5,9,5,"Love it, everything looks great. Great prices.",Denise Franklin,https://www.google.com/maps/contrib/106923688505617894221/reviews,3 months ago,2023-08-27 09:01:58
ChargePoint Charging Station,OPERATIONAL,"Unnamed Road, Hagerstown, MD 21740, USA",39.62614919999999,-77.76907589999999,"point_of_interest, establishment",5,9,5,Reliable fast chargers,Jay T,https://www.google.com/maps/contrib/115144444058706966115/reviews,a year ago,2022-06-07 16:17:49
EV Connect Charging Station,OPERATIONAL,"11079 Big Pool Rd, Big Pool, MD 21711, USA",39.6279898,-78.0181508,"point_of_interest, establishment",5,1,1,Easy access,Jill Fulton,https://www.google.com/maps/contrib/107098596370366202289/reviews,3 months ago,2023-08-28 10:45:18
EVgo Charging Station,OPERATIONAL,"495 Premium Outlets Blvd, Hagerstown, MD 21740, USA",39.60969499999999,-77.733074,"point_of_interest, establishment",2,3,3,The app did not see the station and I had to call to get it to charge.,Brad Aabel,https://www.google.com/maps/contrib/107501505805487507729/reviews,3 years ago,2020-01-11 20:00:53
EVgo Charging Station,OPERATIONAL,"495 Premium Outlets Blvd, Hagerstown, MD 21740, USA",39.60969499999999,-77.733074,"point_of_interest, establishment",1,3,3,,Dave Boone (Karen),https://www.google.com/maps/contrib/100004896462507841713/reviews,a month ago,2020-01-11 20:00:53
EVgo Charging Station,OPERATIONAL,"495 Premium Outlets Blvd, Hagerstown, MD 21740, USA",39.60969499999999,-77.733074,"point_of_interest, establishment",3,3,3,,Mark Stotler,https://www.google.com/maps/contrib/113214472969939882224/reviews,3 years ago,2020-01-11 20:00:53
EVgo Charging Station,OPERATIONAL,"241 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.108191,-77.538653,"point_of_interest, establishment",4,6,5,"Nice stop with mall shopping steps away, and  second mall with a Home Depot just across the street. Several restaurants, too, just a short stroll away. Only drawback is there are just three spots - one for the Level 2 slow charge, and two spaces which share two Level 3 chargers with a Tesla port, a Chademo,  and an CCS on each side. Maybe it was a workable setup years ago when the station went in and there were few EVs, but with more EVs on the road now the station set-up should be expanded.",Welsh Pair,https://www.google.com/maps/contrib/115726515091685994370/reviews,3 months ago,2023-09-02 21:27:54
EVgo Charging Station,OPERATIONAL,"241 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.108191,-77.538653,"point_of_interest, establishment",4,6,5,"Great location.  App and machine was initially clumsy getting started, but thing eventually stabilized and it was a decent charge.",Pat Devine,https://www.google.com/maps/contrib/101616401440965026279/reviews,6 months ago,2023-05-26 18:40:53
EVgo Charging Station,OPERATIONAL,"241 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.108191,-77.538653,"point_of_interest, establishment",5,6,5,The chargers were all functional except for one. I was able to call and report this in.,Vin “Vince” 0000,https://www.google.com/maps/contrib/117549831247300588897/reviews,a year ago,2022-10-06 13:19:13
EVgo Charging Station,OPERATIONAL,"241 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.108191,-77.538653,"point_of_interest, establishment",5,6,5,,Jason Wakefield,https://www.google.com/maps/contrib/101177650732591464302/reviews,5 months ago,2022-10-06 13:19:13
EVgo Charging Station,OPERATIONAL,"241 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.108191,-77.538653,"point_of_interest, establishment",5,6,5,,M. Hanif Abbasi,https://www.google.com/maps/contrib/108096402485486479028/reviews,7 months ago,2022-10-06 13:19:13
ChargePoint Charging Station,OPERATIONAL,"159 MD-144, Hancock, MD 21750, USA",39.699416,-78.183656,"point_of_interest, establishment",5,4,4,"If you need to charge, stop here! Wonderfully shaded and secluded, with public restrooms that are clean and a beautiful park area near by. Right off the road, fast and cheap, and actually a nice place to rest! Easily our favorite charger!!",wade perry,https://www.google.com/maps/contrib/114457639694070045990/reviews,4 months ago,2023-07-16 14:35:14
ChargePoint Charging Station,OPERATIONAL,"159 MD-144, Hancock, MD 21750, USA",39.699416,-78.183656,"point_of_interest, establishment",1,4,4,Both are broken,Thomas Fichtner,https://www.google.com/maps/contrib/103911157704056524478/reviews,a month ago,2023-10-12 20:26:45
ChargePoint Charging Station,OPERATIONAL,"159 MD-144, Hancock, MD 21750, USA",39.699416,-78.183656,"point_of_interest, establishment",5,4,4,,Lisa Burgan,https://www.google.com/maps/contrib/100739713859582184930/reviews,a year ago,2023-10-12 20:26:45
ChargePoint Charging Station,OPERATIONAL,"159 MD-144, Hancock, MD 21750, USA",39.699416,-78.183656,"point_of_interest, establishment",5,4,4,,Andrew Hillman,https://www.google.com/maps/contrib/113892786135880752304/reviews,2 years ago,2023-10-12 20:26:45
Electrify America Charging Station Leesburg Premium Outlets,OPERATIONAL,"235 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.109648,-77.5381882,"point_of_interest, establishment",5,6,5,My go to station. Stations are always available. Never had an issue charging. Large parking spots so my truck fits easily. Currently getting 136kW which is much more than I ever get at EVGo. Located next to Outback Steakhouse so perfect excuse for a steak lunch!,Lyle Yablonsky,https://www.google.com/maps/contrib/107565542880928676406/reviews,a year ago,2022-10-21 08:00:11
Electrify America Charging Station Leesburg Premium Outlets,OPERATIONAL,"235 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.109648,-77.5381882,"point_of_interest, establishment",4,6,5,"Pretty good track record of working, sometimes the reader acts funky. The app always allows me to initiate the charge though. It would be really nice to add a picnic table or some shaded area.",Chad Santer,https://www.google.com/maps/contrib/104240789636157489232/reviews,a year ago,2022-04-16 10:24:05
Electrify America Charging Station Leesburg Premium Outlets,OPERATIONAL,"235 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.109648,-77.5381882,"point_of_interest, establishment",4,6,5,"Note: Google maps shows it in not quite the right location, it's actually next to the TGI Fridays in the northwest corner of the parking lot.

For food, in addition to the TGI Fridays, there's an Outback and a Panera close by. On a nice day, you could walk about a quarter mile to the Planet Smoothie, Philly Cheese Steak, or Italian Villa restaurants that are located in the middle of the outlet stores.

As for the location, I give it four stars because there's no convenience store for snacks, coffee, or to use the restroom, etc.",Michael Asaro,https://www.google.com/maps/contrib/112611861092200845053/reviews,a year ago,2022-03-30 09:47:24
Electrify America Charging Station Leesburg Premium Outlets,OPERATIONAL,"235 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.109648,-77.5381882,"point_of_interest, establishment",1,6,5,They make sure they take at least a month before sending a technician,Kashif Khan,https://www.google.com/maps/contrib/113701253986235344127/reviews,2 months ago,2023-09-23 13:22:11
Electrify America Charging Station Leesburg Premium Outlets,OPERATIONAL,"235 Fort Evans Rd NE, Leesburg, VA 20176, USA",39.109648,-77.5381882,"point_of_interest, establishment",2,6,5,3/4 chargers were broken,Catherine,https://www.google.com/maps/contrib/106278514106783477047/reviews,2 months ago,2023-10-07 15:34:36
Electrify America Charging Station,OPERATIONAL,"747 Fairfax St, Stephens City, VA 22655, USA",39.0819844,-78.21675660000001,"point_of_interest, establishment",3,25,5,"1st visit, one station was down. 4 days later, half the stations were down. Keep an eye on EA app and plug share to keep up to date on its status.",B B,https://www.google.com/maps/contrib/116857292745630051254/reviews,a week ago,2023-11-28 18:06:44
Electrify America Charging Station,OPERATIONAL,"747 Fairfax St, Stephens City, VA 22655, USA",39.0819844,-78.21675660000001,"point_of_interest, establishment",5,25,5,"Good easy location, plugged into the 350kw but really only got 135kw ish over all . Right off highway at a sheetz so you can snack and go",Nicholas Grant,https://www.google.com/maps/contrib/116535882275954186505/reviews,2 months ago,2023-09-23 19:48:41
Electrify America Charging Station,OPERATIONAL,"747 Fairfax St, Stephens City, VA 22655, USA",39.0819844,-78.21675660000001,"point_of_interest, establishment",3,25,5,"I understand that EA is trying to improve and that being the only super high speed CCS game in town puts a lot of wear on equipment, but dang. They're falling behind on upgrades and renovations and it really shows. They're equipment is often broken and the charging slows considerably on some of the chargers. I'll go to places where Tesla chargers are right near by and there will be 20+ chargers and EA will have 4(2 will be broken, 2 will be in use and there's a line of 4 cars waiting to charge). They really need to upgrade what they've got, by adding chargers in the same bank or really close by. Stop putting 4 in. They're not reliable enough to have such small numbers. 8-10 should be the minimum.",Allison Priem,https://www.google.com/maps/contrib/106288030973476998102/reviews,3 months ago,2023-08-27 20:45:33
Electrify America Charging Station,OPERATIONAL,"747 Fairfax St, Stephens City, VA 22655, USA",39.0819844,-78.21675660000001,"point_of_interest, establishment",1,25,5,"Probably the most over complicated system I could imagine... Getting the phone app, charger, and car to simultaneously handshake is stupidity difficult. Took 3 attempts.",Doug Morrison,https://www.google.com/maps/contrib/117099989271191831963/reviews,3 weeks ago,2023-11-15 14:11:11
Electrify America Charging Station,OPERATIONAL,"747 Fairfax St, Stephens City, VA 22655, USA",39.0819844,-78.21675660000001,"point_of_interest, establishment",5,25,5,"Situated at a nice location, has good restaurants and less crowd. 350 kwh super chargers and 150 kwh.",Dr. Anandroy Sepuri,https://www.google.com/maps/contrib/100924233525632906689/reviews,5 months ago,2023-07-09 22:11:45
Electric Vehicle Charging Station,OPERATIONAL,"7418 Grove Rd, Frederick, MD 21704, USA",39.391464,-77.407866,"point_of_interest, establishment",2,2,2,Could not find the two alleged J1772 chargers. Only found the Chedemao and ccs.,James Angel,https://www.google.com/maps/contrib/109211685261837867999/reviews,9 months ago,2023-02-26 13:23:20
Electric Vehicle Charging Station,OPERATIONAL,"7418 Grove Rd, Frederick, MD 21704, USA",39.391464,-77.407866,"point_of_interest, establishment",4,2,2,,Web Luke (WebLuke),https://www.google.com/maps/contrib/110771007781628256652/reviews,a month ago,2023-02-26 13:23:20
ChargePoint Charging Station,OPERATIONAL,"3002 Ventrie Ct, Myersville, MD 21773, USA",39.49318099999999,-77.56666299999999,"point_of_interest, establishment",4,1,1,"This stop came in handy, but there isn't much for you to do. This is, however, a great spot for a commuter using the public transit.",Pete MacGregor,https://www.google.com/maps/contrib/116159578083993231752/reviews,10 months ago,2023-01-31 15:54:46
