docid,lat,lng,lat,lng,level_2,name,business_status,address,types,user_ratings_total,#charging_stations,comments,avg_rating
39144,47.272625257,-122.514344349,47.2726252,-122.5143443,7745,Volta Charging Station,OPERATIONAL,"Tacoma, WA 98407, USA","point_of_interest, establishment",1,1,Free charging station in front of Safeway!,5.0
39149,46.7859860974909,-92.0958509377371,46.7859882,-92.0958009,14170,Electric Vehicle Charging Station,OPERATIONAL,"218 Canal Park Dr, Duluth, MN 55802, USA","point_of_interest, establishment",18,5,"Thank you city of Duluth for the free charging.   I stay at hotels near the charger and always eat close by too to make sure I give back as a thank you.Great location, fair pricing for parking. Reliable L3 and plentiful L2 charging.Free solar charging plus plenty of charging stations available.  Will be parking here every time we come to Duluth from now on!Great location! Walking distance to everywhere you want to see downtown.Thank you city of duluth for having these.",5.0
39218,33.112198,-83.25825,33.112198,-83.25825,830,ChargePoint Charging Station,OPERATIONAL,"2478 N Columbia St, Milledgeville, GA 31061, USA","point_of_interest, establishment",1,1,"ALERT! Be aware that, not only does ChargePoint charges an additional $5.00 on your credit card on the first purchase (my bill was $22.75 (01:29:00 + 00:01:00 idle time to disconnect ;-(  ) CP made 2 charges; 1 for $10 00 + 1 for $20.00), but depending on the state, they can bill either by the kWh used. Or, by the minute (much more expensive).  Now that I'm aware of CP charging an additional $5.00, I decided to add $2.25, or so (out of $2.75 credit).  After all, why should they be allowed to keep more of my money than they already are?  But, when I pulled up to the first charging station, it took me several minutes to get to the point on the app to, Start Charging. :-(  Once I got it hooked up, and going, all was going OK. Yay!  But, after a few seconds, I noticed a, Not Charging, message. :-(  So, rather than fight that station again, I moved my car to the next one.  And, finally! Got this station working, and added, $2.29 (about 12 miles) to the my EV.  Now, to be honest, these public charging stations are great while traveling. However, depending on the state, regular gas vehicles can be cheaper to fill up.  But, for driving around town, and despite the long time needed to charge on a 110V outlet (12 hours gave me 45 miles. The cost? $0.84! Yes, only eightyfour cents!).  So, for gas vs home electric costs, EVs are a much better deal. Though, still cost prohibitive for many people (starting at around $38,000, and can exceed $250,000).  But, prices are dropping (just like the first Plasma 40"" set was $14,999.99). And, in a few years, EV prices are expected to be under $30K for the lower end models  My EV recommends leaving it plugged in. But, because I live in an open Duplex community, I don't want to risk someone stealing my charger.",2.0
39224,39.220886,-121.06288,39.2204692,-121.0627055,10989,Tesla Destination Charger,OPERATIONAL,"210 N Auburn St, Grass Valley, CA 95945, USA","point_of_interest, establishment",2,2,"Really kind of this hotel to let anybody who has a Tesla charge here for free. Really nice people, it does motivate you to stay here next time when people are so selfless.  You don’t need to be a guest to charge at the station, It’s right in front of reception you can’t miss itNOT a Tesla charge, but an EV",3.0
39242,39.424962,-77.460874,39.424962,-77.460874,3301,ChargePoint Charging Station,OPERATIONAL,"1405 Key Pkwy, Frederick, MD 21702, USA","point_of_interest, establishment",1,1,Went to charge and the station isn’t even powered. Had to travel to a different location,1.0
39245,45.113662,-85.350472,45.1136849,-85.350471,13041,ChargePoint Charging Station,OPERATIONAL,"5431 US-31 N, Eastport, MI 49627, USA","point_of_interest, establishment",3,3,Very easy to see from the road. Within 200 feet of a marathon gas station.No Tesla adapter available,3.0
39249,45.113685,-85.350471,45.1136849,-85.350471,13041,ChargePoint Charging Station,OPERATIONAL,"5431 US-31 N, Eastport, MI 49627, USA","point_of_interest, establishment",3,3,Very easy to see from the road. Within 200 feet of a marathon gas station.No Tesla adapter available,3.0
39261,38.534263,-105.987328,38.5345064,-105.9880683,15053,ChargePoint Charging Station,OPERATIONAL,"448 E 1st St, Salida, CO 81201, USA","point_of_interest, establishment",2,2,"Free, and it works.  Thanks. It's on the N C St side of the Police stationGreat spot to charge your ride & get some shade under the awning/solar roof I built!!!",5.0
39274,35.08251,-106.652157,35.08251,-106.652157,749,ChargePoint Charging Station,OPERATIONAL,"402 Silver Ave SW, Albuquerque, NM 87102, USA","point_of_interest, establishment",1,1,"The ChargePoint charging system is an amazing tool for downtown Albuquerque.  You can park your electric car, charge up, while enjoying downtown Albuquerque. Walk around enjoy the sights, eateries and retail businesses. All the while your car is being charged up for your next adventure.",5.0
39278,39.442127,-104.96771,39.442113,-104.967651,14335,ChargePoint Charging Station,OPERATIONAL,"5496 US-85, Sedalia, CO 80135, USA","point_of_interest, establishment",3,3,"Was able to successfully charge my Energica bike here.Nice free DCFC from the CORE Energy Coop. Two dispensers both CP250 62.5kW. Great views as well. Thanks CORE, great to not only have public charging but DCFC too!",5.0
39279,39.442113,-104.967651,39.442113,-104.967651,14335,ChargePoint Charging Station,OPERATIONAL,"5496 US-85, Sedalia, CO 80135, USA","point_of_interest, establishment",3,3,"Was able to successfully charge my Energica bike here.Nice free DCFC from the CORE Energy Coop. Two dispensers both CP250 62.5kW. Great views as well. Thanks CORE, great to not only have public charging but DCFC too!",5.0
39295,38.291627,-122.452213,38.2916229,-122.4521472,5124,Tesla Supercharger,OPERATIONAL,"276 E Napa St, Sonoma, CA 95476, USA","point_of_interest, establishment",12,5,"Chargers work well. Lots of other places to park if you need to wait for a charger to open up. Parking in a charging stall after charging has completed is limited to 30 minutes.Great location within walking distance to lots of shopsSort of out of the way (not right along the highway) but not too far from the main routes in and out of Sonoma. Signage for charging only (none of that '60 minute general parking' stuff).8 chargers rated at 250kW, very clean and friendly people in the community center. To enter restrooms, enter the front of the community center and take the steps down. Restrooms are at the far left when going down the stairs.A great place to charge while walking around the Sonoma square.",4.8
39296,35.98435,-85.01058,35.9843543,-85.0106068,9040,Tesla Supercharger,OPERATIONAL,"2444 Genesis Rd, Crossville, TN 38571, USA","point_of_interest, establishment",13,5,"My favorite tesla supercharger in the country. Restrooms 24/7 at the pilot.  However, it is across the street so be careful. I'd recommend a cross walk put in. Love the free wine tastings at Stonehaus and we always leave with something good when they are open. Chances are 50/50 for us road trippers to catch it open.Eight superchargers. Good place to let the dog out and charge. It’s in the same parking lot as Stonehaus Winery and there’s also an antique store.Always spots available. Trash cans are emptied often. There is a dog walking area in the front and the building on the far end has a nice cafe. I always make sure to stop in on my travels.We stopped at the supercharger site this morning. It was a very good experience. The superchargers were in a great location. Within walking distance, the Bramble Berry Cafe was open and the baked goods were just coming out of the oven. We had coffee and muffins and wandered a bit in the very interesting and full antique shop. Nearby is a Jamaican Bread shop (closed this morning) and a winery shop and another shop full of yard art and other crafts. If you are craving fast food, there is a Wendy’s across the road near the Pilot gas station. Highly recommend the bakery!Wish there was some more options for restrooms & snacks. The store is not always open but they were very nice when it was open! Great place to walk my puppy around and stretch out my legs. There was a station across the street and a lot of food options on this exit for snacks or meals. Fast charger as well!",4.8
39298,35.483965,-82.557767,35.48404,-82.55774,1254,EVgo Charging Station,OPERATIONAL,"Town Square, 1 Town Square Blvd, Asheville, NC 28803, USA","point_of_interest, establishment",5,5,"This charger is actually located just to the SW, across from WhichWhich. It's pretty expensive, but works well. The chademo port charged our Leaf very quickly. Fyi, even though it has the two ports, only one can be used at a time.Easy to use even for an older female trying this for the first time. In a safe location which was also reassuring.I’m here and it’s not turned on — not too happy about that.Worked 11/20/2020",3.5
39299,37.376649,-86.82644,37.377177,-86.826293,4247,ChargePoint Charging Station,OPERATIONAL,"675 Western Kentucky Pkwy, Beaver Dam, KY 42320, USA","point_of_interest, establishment",1,1,"Only one charger, which was taken",3.0
39301,40.363947,-105.543407,40.3639473,-105.5434073,13956,EV Connect Charging Station,OPERATIONAL,"900 Moraine Ave, Estes Park, CO 80517, USA","point_of_interest, establishment",1,1,"Clean, safe, great view while you wait, good grocery store and restaurants nearby, closest station to RMNP Beaver Meadows entrance, worked as expected. I used level 2.",5.0
39304,42.829483,-75.548618,42.8298095,-75.548978,15114,EV Connect Charging Station,OPERATIONAL,"60 Montgomery St, Hamilton, NY 13346, USA","point_of_interest, establishment",1,1,One is broken,1.0
39312,30.60044,-96.342524,30.6002386,-96.3428895,1025,Electric Vehicle Charging Station,OPERATIONAL,"College Station, TX 77840, USA","point_of_interest, establishment",1,1,Requires app. Did not work today. Charging did not start after I typed my credit card number. EvConnect. Veefil.  Chademo. Tesla model 3. Cannot use credit card directly.,2.0
39333,36.314372,-86.71014,36.314317,-86.710635,8145,ChargePoint Charging Station,OPERATIONAL,"205 Rivergate Pkwy, Goodlettsville, TN 37072, USA","point_of_interest, establishment",1,1,None are working  Still are not working after 3 months.. reported to Chargepoint still havent fixed,1.0
39352,40.18162,-122.219647,40.1817062,-122.2196204,13158,ChargePoint Charging Station,OPERATIONAL,"Red Bluff, CA 96080, USA","point_of_interest, establishment",9,5,"The one compatible charger was halfway through an installation process and would require an installer to finish setting it up. And the app did not work right to report the problem.This was our first time using Charge point and we had a bit of trouble using the system.  The customer service agent was very helpful and walked us through the method.  Once we got everything set up properly it went fine.  Other comments I have:. It was 108 in Red Bluff. The stations are black and situated in direct sun.  The handle was so hot we couldn't hold it.  The sun was so bright we couldn't read the screen.  Two of the three stations were out of order. The charge rate is listed as 62.5kilowatts, but it charged at 32 and took much longer than expected.OK location, but only charges 30 kW if there are two cars charging....3x 48kw CCS/Chademo L3 DC chargers, multiple L2 and Tesla destination chargers and friendly air conditioned Best Western lobby9/24/22 three charges all seemed to be working. Decent neighborhood for walking the dog.",3.2
39361,34.986668,-80.368298,34.9866784,-80.3683001,13491,ChargePoint Charging Station,OPERATIONAL,"119 N Elm St, Marshville, NC 28103, USA","point_of_interest, establishment",2,2,Doesn’t charge our Tesla,1.0
39377,40.181671,-122.219647,40.1817062,-122.2196204,13158,ChargePoint Charging Station,OPERATIONAL,"Red Bluff, CA 96080, USA","point_of_interest, establishment",9,5,"The one compatible charger was halfway through an installation process and would require an installer to finish setting it up. And the app did not work right to report the problem.This was our first time using Charge point and we had a bit of trouble using the system.  The customer service agent was very helpful and walked us through the method.  Once we got everything set up properly it went fine.  Other comments I have:. It was 108 in Red Bluff. The stations are black and situated in direct sun.  The handle was so hot we couldn't hold it.  The sun was so bright we couldn't read the screen.  Two of the three stations were out of order. The charge rate is listed as 62.5kilowatts, but it charged at 32 and took much longer than expected.OK location, but only charges 30 kW if there are two cars charging....3x 48kw CCS/Chademo L3 DC chargers, multiple L2 and Tesla destination chargers and friendly air conditioned Best Western lobby9/24/22 three charges all seemed to be working. Decent neighborhood for walking the dog.",3.2
39378,40.181645,-122.219648,40.1817062,-122.2196204,13158,ChargePoint Charging Station,OPERATIONAL,"Red Bluff, CA 96080, USA","point_of_interest, establishment",9,5,"The one compatible charger was halfway through an installation process and would require an installer to finish setting it up. And the app did not work right to report the problem.This was our first time using Charge point and we had a bit of trouble using the system.  The customer service agent was very helpful and walked us through the method.  Once we got everything set up properly it went fine.  Other comments I have:. It was 108 in Red Bluff. The stations are black and situated in direct sun.  The handle was so hot we couldn't hold it.  The sun was so bright we couldn't read the screen.  Two of the three stations were out of order. The charge rate is listed as 62.5kilowatts, but it charged at 32 and took much longer than expected.OK location, but only charges 30 kW if there are two cars charging....3x 48kw CCS/Chademo L3 DC chargers, multiple L2 and Tesla destination chargers and friendly air conditioned Best Western lobby9/24/22 three charges all seemed to be working. Decent neighborhood for walking the dog.",3.2
39379,41.95634,-71.025185,41.9562,-71.02538,1091,ChargePoint Charging Station,OPERATIONAL,"Fall River Expy, Bridgewater, MA 02324, USA","point_of_interest, establishment",2,2,"Slow in the cold, also expensive",3.0
39380,41.956337,-71.02522,41.9562,-71.02538,1091,ChargePoint Charging Station,OPERATIONAL,"Fall River Expy, Bridgewater, MA 02324, USA","point_of_interest, establishment",2,2,"Slow in the cold, also expensive",3.0
39383,40.586094,-122.348823,40.5861392,-122.348823,13178,ChargePoint Charging Station,OPERATIONAL,"Redding, CA 96003, USA","point_of_interest, establishment",16,5,"Dec 9,2022  Finally a working charge point station in the area . DC fast charge , $25 for 190 miles in 1.5 hour @ 42kwh  I am so glad I found this , after unsuccessful charge at turtle bay & 1451 California street ( a construction site with no access )!!!!  And both above failed station were not removed / noticed on charge point app !!! I called charge point customer service & they have no clue !!!  After all , google map seems to be the best way to search for public EV charge stationGreat Fast Charger (50kW or about 90 miles every 30 minutes). Has both CCS & Chadmeo connectors.Updated interface is nice to see charging status for those who are not using the app.  For app users, be sure you don't have anything that can interrupt the app, else it might interrupt the charging process as well.  Had a hard time getting things going before we disabled the focus time feature on our phone.Great station, works well, easy to use. Don't even need to download an app. Convenient location. We visited target a few times as a result :)Good/only fast DC charger in the area.",4.8
39388,41.30991,-122.316518,41.3098335,-122.3165388,9962,ChargePoint Charging Station,OPERATIONAL,"Mt Shasta, CA 96067, USA","point_of_interest, establishment",3,3,"One dc fast charger.  Bathroom in the Ray's.Accessible, easy to operate (same as any other Chargepoint charger), with a little bit of shade nearby.The charging worked well this was our second time at a charge point station the first one was a disaster in Red bluff the problem with the charge point monolithic chargers is they are in black and if they are in the sun they are scalding hot the power cord is too hot to touch with your bare hand you need to have a oven glove or a rag or something to put this in however this one was in the shade so we locked out it worked very well again my main complaint was so-called fast charging stations and this may be my car they're too slow I charged it about 33 KW per hour",3.6666666666666665
39390,41.222996,-122.276237,41.2229614,-122.2761369,15112,ChargePoint Charging Station,OPERATIONAL,"4917 Dunsmuir Ave, Dunsmuir, CA 96025, USA","point_of_interest, establishment",2,2,"These DC fast chargers are behind the restaurant Yaks. One of the DC fast charger stations is blocked by their dumpsters and charging cable sites not stretch very far. The other one was blocked by Ice vehicle. ICE drivers don't seem to notice or don't seem to care that these are charging station spotsRight off of I-5, easy to charge with Chargepoint RFID token",4.0
39394,41.702338,-122.645127,41.701531,-122.645088,9956,Tesla Supercharger,OPERATIONAL,"1808 Fort Jones Rd, Yreka, CA 96097, USA","point_of_interest, establishment",17,5,"A little sketchy. Smelled overwhelmingly of urine. I gave this review 2 stars because the Carl's Jr was good and had clean bathrooms.Great well lit at night easy access and the machines were clean alsoGreat spot, all 12 chargers working and vacant on a Thursday afternoon in October. Stores, food nearbyThis was an excellent location. Lots of places to eat and shop. Fast charging.I'm just glad this sits at the top of the parking lot and not where any water pools. That's an accident waiting to happen.",4.4
39395,41.399114,-122.379589,41.3994238,-122.3799373,15104,ChargePoint Charging Station,OPERATIONAL,"Weed, CA 96094, USA","point_of_interest, establishment",3,3,"Saved by a Chargepoint J1772 charging station in Weed, CA!  Returning from a Seattle Thanksgiving roadtrip, we didn’t have enough battery to reach the 16 stall Supercharger at Mt Shasta.  A 45 minute wait for a chain check and excessive power drain from climbing, strong winds, and low temperatures left us in a bind.  Luckily, this station saved us in snow blizzard conditions.  Thank you, Chargepoint!  The charge rate was slow at 17 mph on a Tesla MX at 30A/200V (vs 400 mph at a Supercharger), but we didn’t care.  Any charge is better than being stranded on top of Mt Shasta in snow blizzard conditions.Has both level 2 & 3 charging stations just tucked in the parking lot of Comfort InnConvenient just off I-5",5.0
39396,39.044952,-77.475057,39.044952,-77.475057,8745,EVgo Charging Station,OPERATIONAL,"44110 Ashburn Shopping Plz, Ashburn, VA 20147, USA","point_of_interest, establishment",4,4,"Sometime some of them doesn’t work. The other thing I don’t like is we can’t pull out the charger out of the car without taping card on the RFID reader which is annoying. Like I said, some of them doesn’t work and the ones that work is always plugged in and the those cars are full of charge. The owners of those cars just leave it for hours which isn’t healthy to battery and taking other peoples spot.",4.0
39441,39.742599,-104.430433,39.742599,-104.4304329,15914,ChargePoint Charging Station,OPERATIONAL,"1092 Cedar St, Bennett, CO 80102, USA","point_of_interest, establishment",2,2,It’s a free dc charger what can I say bad. It works and can do 110-120 kw if it’s just your car. They list they are going to start charging soon.,5.0
39444,39.742681,-104.430633,39.742599,-104.4304329,15914,ChargePoint Charging Station,OPERATIONAL,"1092 Cedar St, Bennett, CO 80102, USA","point_of_interest, establishment",2,2,It’s a free dc charger what can I say bad. It works and can do 110-120 kw if it’s just your car. They list they are going to start charging soon.,5.0
39470,34.511997,-83.545968,34.511967,-83.545998,12822,ChargePoint Charging Station,OPERATIONAL,"158 Old Level Grove Rd, Cornelia, GA 30531, USA","point_of_interest, establishment",1,1,"Two stations, both have a CHAdeMO quick charger. Fully working as of 6/17. Located in a McDonald's parking lot, which is convenient.",5.0
39471,34.511967,-83.545998,34.511967,-83.545998,12822,ChargePoint Charging Station,OPERATIONAL,"158 Old Level Grove Rd, Cornelia, GA 30531, USA","point_of_interest, establishment",1,1,"Two stations, both have a CHAdeMO quick charger. Fully working as of 6/17. Located in a McDonald's parking lot, which is convenient.",5.0
39473,38.31217,-77.506069,38.31217,-77.506069,3323,ChargePoint Charging Station,OPERATIONAL,"1001 Noble Way, Fredericksburg, VA 22401, USA","point_of_interest, establishment",3,3,Charging port is off of the Volvo dealership and several cars blocking itNot set up and doesn’t workShould be removed from the list.,1.0
39474,40.626727,-124.210715,40.62673,-124.210659,9806,ChargePoint Charging Station,OPERATIONAL,"260 Keisner, Loleta, CA 95551, USA","point_of_interest, establishment",3,3,Good and easy to chargeWorks great!,5.0
39475,40.626713,-124.21069,40.62673,-124.210659,9806,ChargePoint Charging Station,OPERATIONAL,"260 Keisner, Loleta, CA 95551, USA","point_of_interest, establishment",3,3,Good and easy to chargeWorks great!,5.0
39476,41.750726,-124.181196,41.7506994,-124.181212,13549,ChargePoint Charging Station,OPERATIONAL,"655 US-101 S, Crescent City, CA 95531, USA","point_of_interest, establishment",1,1,Very good,5.0
39480,40.18013,-118.47624,40.180133,-118.476244,13622,Electrify America Charging Station,OPERATIONAL,"965 Dartmouth Ave, Lovelock, NV 89419, USA","point_of_interest, establishment",1,1,"Nice location, park and grocery store nearby. Charger #3 worked via EA app on the first try.",5.0
39483,38.00789,-122.2697,38.007894,-122.269695,11625,Electrify America Charging Station,OPERATIONAL,"1590 Sycamore Ave, Hercules, CA 94547, USA","point_of_interest, establishment",7,5,"Good chargers so far. Never seen one out of order my few trips to them. All 150kw max, would love to see a faster one so faster charging cars could get in and out quicker. A little dark at night other than the big green EA glow.I am totally satisfied with using electrify America's super chargers. Although the amount of kw I receive isn't as high as it use to be. I will always recommend electrify America to everyone I know. I don't receive any compensation for any of the reviews I post. Take care of yourself and someone else.😁If you need to use these, grab #3 or#4.  These are not outputting very high.  1 and 2. Reduced charge to 7 on my car.  Had to move.  Please report to ea.  I did.Still happy with Electrify America. The four stations are very popular. Any thoughts of adding more charging stations at this location.Several stations available. Most of the stalls are fully operational.",4.4
39484,42.10129,-75.83634,42.101293,-75.836339,1121,Electrify America Charging Station,OPERATIONAL,"2 Industrial Park Dr, Binghamton, NY 13904, USA","point_of_interest, establishment",11,5,"4 of them, brightly lit, all working, and you can hang out in Wendy's/  Loves while you charge. Better option than hit-or-miss alternatives nearby.Usually charger are available. Wendy's and Loves for a quick grab.Always know I will get a good charge.  Very well runExcellent and fast chargingCheck PlugShare for details.",4.8
39485,39.4335,-76.79785,39.4334111,-76.7979783,6989,Electrify America Charging Station,OPERATIONAL,"11200 Reisterstown Rd, Owings Mills, MD 21117, USA","point_of_interest, establishment",2,2,Nice wal Mart nearby.My 1st choice!,5.0
39487,39.55953,-104.78379,39.5594744,-104.7837735,369,Electrify America Charging Station,OPERATIONAL,"17761 Cottonwood Dr, Parker, CO 80134, USA","point_of_interest, establishment",10,5,"Eh.. it sometimes works... Pretty slow. Typical electrify America charger.Right off a freeway, in a small shopping area. What else can you ask for when it comes to a charging station. I've only used these stations once but I'll definitely be back.Chargers all seemed to be in working order.More explicit instructions would be great.Connector will not fit any EV car sold in US.",3.4
39489,36.11481,-115.31058,36.1148093,-115.3105976,2012,Electrify America Charging Station,OPERATIONAL,"4155 S Grand Canyon Dr, Las Vegas, NV 89147, USA","point_of_interest, establishment",9,5,"Came last night and there was only one working. Came today and there’s only two.These are constantly broken, and they never send anyone to fix them. Apparently they have no way to communicate with the maintenance department. I expect this company to fold.Near our home but it is always full.2 of the 4 chargers show unavailableHalf speed at best, always broken. Had to call an have remote charge started when the charger wouldn't recognize my car.",1.0
39491,39.14638,-121.63456,39.1463836,-121.6346011,3475,Electrify America Charging Station,OPERATIONAL,"1153 Butte House Rd, Yuba City, CA 95991, USA","point_of_interest, establishment",4,4,This is a very good Charging Station.  There are only 2 or 3 Fast Chargers but so far it hasn't been a problem here in Yuba City. I generally get the fast charge to 80% in about 15 minutes and pick up the remaining 20% to 100 in about an additional 15 minutes. The only downside is the prevalence of homeless or at least very sketchy guys hanging out nearby in the bushes.The stations don't work the application's NFCVery clean spacious and fast highly recommendEasy to use!,4.75
39493,35.34897,-119.12582,35.3490029,-119.1260017,8597,Electrify America Charging Station Target,OPERATIONAL,"11000 Stockdale Hwy, Bakersfield, CA 93311, USA","point_of_interest, establishment",6,5,"2-3-2023 - 4 out of 6 chargers down, but someone was there working on them.  It's crazy how many chargers in town don't work right now.  Went 3 places and couldn't charge at any of them, and that was avoiding 2 other charging spots I already knew were broken.  Have charged here before and got right around the max 50kwh charge rate on my Chevy Bolt.  Tried two different chargers today and started at 20kwh and got to a highest of 27kwh.  Started at 20% battery.  Not sure if something wrong with the chargers.  Two chargers were completely broken/offline.In the parking lot of a target. Redrsshinf change from the usual walmart. Connected and started charging on the first try. Ramped up to 90kwh charge after a few minutes.2 chargers working out of 6. Called for customer service. Was on hold for 45 mins no answer. People queued up for just a chance to charge and wait.Never enough Chademo plugs. Each station should have one of each type but alas.",2.5
39495,33.96082,-84.14242,33.9608324,-84.1421762,9843,Electrify America Charging Station,OPERATIONAL,"3093 Steve Reynolds Blvd, Duluth, GA 30096, USA","point_of_interest, establishment",2,2,Glad to see more E.A. charging stations being set-up in and around town. Fast charging at sixteen cents a minute is a deal compared to fuel prices. And the stations prove quite helpful in a pinch when range is low. Bonus that there are a multitude of chargers in a well lit area. Really pleased!!,5.0
39496,33.8757,-84.5326,33.8751219,-84.5324339,7774,Electrify America Charging Station Kroger,OPERATIONAL,"3240 S Cobb Dr SE, Smyrna, GA 30080, USA","point_of_interest, establishment",6,5,"Kia ev6-Used once to test out. Went from 58% to my preset 80% max in 8 minutes! Had to rush my Kroger shopping to get back before the 10 minute post charge time limit hit.Hell no. If I wanted to pay to drive I would have gotten an ICE. Kroger this is a waste of space and money. Who wants to pay $20 and hour to sit in a parking lot in the suburbs? I give it 3 months fo half the units to malfunction.Rate went from .16/minute to .32/minute within a week. Charges an ""idle fee"" too. Only good to use if you're in a range pinch.Would love to have gotten a bit of power.  I have a twin turbo V8 but sometimes it identifies as a Prius...Life safer. Never had an issue charging up our polestar 2",3.2
39632,40.61618,-111.93938,40.615955,-111.939255,4081,ChargePoint Charging Station,OPERATIONAL,"7466 S Redwood Rd, West Jordan, UT 84084, USA","point_of_interest, establishment",1,1,Do not use the last of your miles to get here. You will be denied access. It is not for public use.,1.0
39636,41.750709,-124.181216,41.7506994,-124.181212,13549,ChargePoint Charging Station,OPERATIONAL,"655 US-101 S, Crescent City, CA 95531, USA","point_of_interest, establishment",1,1,Very good,5.0
39640,41.956729,-124.202217,41.9566685,-124.2022547,13555,ChargePoint Charging Station,OPERATIONAL,"350 N Indian Rd, Smith River, CA 95567, USA","point_of_interest, establishment",3,3,Hour I was doneOutrageous fees,3.0
39641,43.09225,-76.16967,43.092247,-76.1696709,10690,Electrify America Charging Station,OPERATIONAL,"414 7th N St, Syracuse, NY 13212, USA","point_of_interest, establishment",9,5,"Pros: Works as of June 5th! And 2 chademos! Cons: This is an evolving station, not electrify America, so it's mislabeled. I was charged the entire 50 dollar hold rather than the few dollars it should've cost and its 5 days later.  It's located behind the mirabito.Excellent location. Never had a problem here and it's handy for a quick hop off I-90. Mirabito is new and has everything you need for a quick charge stop.CCS 350 worked on the first try. There are window wipers, trash cans, and bathrooms at the Mirabito. Nowhere to sit outside, but the neighborhood is clean and leafy, depending on the season.Clean and safe with fast chargingFast charging was great while I stopped and  ate.",4.2
39644,43.714492,-72.308587,43.7144919,-72.3085867,11932,ChargePoint Charging Station,OPERATIONAL,"309 Main St, Norwich, VT 05055, USA","point_of_interest, establishment",1,1,First public charging spot in Norwich.,5.0
39668,36.06208,-115.03353,36.0620891,-115.0333833,8359,Electrify America Charging Station,OPERATIONAL,"540 Marks St, Henderson, NV 89014, USA","point_of_interest, establishment",10,5,Just noticed there where chargers here a week ago I have used them twice and got free charging both times.  It appears that 3 of the stations are inoperative.  But I used the same charger both times and it worked perfectly.  Talked to a few others charging and they also got free charging.  There are I believe 5 CSS and one chadmo at this location.One of the least reliable chargers in the city. Problems almost every time I come here.I have now been on the customer service line waiting for over 25 minutes to get an answer. It’s 2:40pm on a Thursday. I’m not sure what’s going on in the customer service department but if it’s this hard to get an answer at 2:40 on a Thursday then I can only imagine what it’s like to get ahold of them during an actual busy period! I have a question about my payment info btw.Great when it works. But so unpredictableNone of them work. Well looks like one. And the credit card machine doesn’t work,2.6
39671,42.2560953,-83.2303366,42.256075,-83.2303336,4420,SemaConnect Charging Station,OPERATIONAL,"19309 Ecorse Rd, Allen Park, MI 48101, USA","point_of_interest, establishment",1,1,"price as of 11/2/22, $2/hr + 0.25/Kwatts, Awful!",1.0
39687,43.205194,-71.539863,43.20517,-71.539894,12484,ChargePoint Charging Station,OPERATIONAL,"33 Green St, Concord, NH 03301, USA","point_of_interest, establishment",2,2,Very slow. Didn’t charge our vehicle.Nice charger. They charge five dollars per hour when it’s done charging though so keep that in mind.,3.0
39688,43.205158,-71.539996,43.20517,-71.539894,12484,ChargePoint Charging Station,OPERATIONAL,"33 Green St, Concord, NH 03301, USA","point_of_interest, establishment",2,2,Very slow. Didn’t charge our vehicle.Nice charger. They charge five dollars per hour when it’s done charging though so keep that in mind.,3.0
39699,41.328748,-105.608882,41.328748,-105.608882,7108,ChargePoint Charging Station,OPERATIONAL,"1767 N Banner Rd, Laramie, WY 82072, USA","point_of_interest, establishment",1,1,A nice Level 2 charger at the Best Western. Charging at 6.3 kWh. Can be pricey for an AC charger: has a parking fee of $5 an hour of top of the cost for electricity.,4.0
39733,35.068051,-77.024846,35.0680509,-77.024846,8954,ChargePoint Charging Station,OPERATIONAL,"1715A US-70, New Bern, NC 28560, USA","point_of_interest, establishment",1,1,Love charging here. The employees at the Kia dealership are always so kind and welcoming while I wait for my car to charge. One of my favorite places to go :),5.0
39777,33.69454,-117.33339,33.6943256,-117.3328376,4289,Electrify America Charging Station,OPERATIONAL,"29260 Central Ave, Lake Elsinore, CA 92532, USA","point_of_interest, establishment",6,5,"Lots of open spaces further away from the store but the disabled spots were all taken by ICE cars. In good order if a little untidy from wind driven trash.Gets the job done, w a few phone calls to the company. Repair stations 4 5 and 6 say unavailable. 4.23.2023Only one 150 charger working. All others busted. Lame.Most of time charging stations unavailable. Most of time you have to call to reboot the system and Most of time does not work. More than that you need like 20 minutes to resolve the problem by phone if they can resolve it then you need 30 minutes for charging and 30 driving back home. It's headache",2.25
39778,28.787206,-81.982388,28.7872394,-81.9823732,5613,Tesla Supercharger,OPERATIONAL,"299 FL-91, Wildwood, FL 34785, USA","point_of_interest, establishment",22,5,"Got around 120kwh even though only car charging, worked greatNot a bad stop. 3 or 4 choices for food. Bathrooms though not the cleanest. Good enough for a 20 minute charge.Night time security here is top notch.Safe place to support charge your car.Didn't use it. I used a gas burning car.",4.0
39781,26.726211,-80.087529,26.7261955,-80.0874997,13885,Tesla Supercharger,OPERATIONAL,"West Palm Beach, FL 33401, USA","point_of_interest, establishment",40,5,"Palm Beach Outlet Mall Parking Lot, 3rd Sunday of every month. Cars&Coffee 8AM- 12PMTerrible design. No easy way to make queue, so it was a free for all trying to get a spot when one opens.Tesla charging station. Palm Beach outlet mall. Cars and coffee car show once a month hereGood charge speeds and not conjested plus food and a convenience store on siteThis place was crowded! I think I got the last charger available, but people do tend to come and go since this is at a mall.",4.4
